filename,label_true,label_pred,speed,jerk,preprocess_ms,inference_ms
fast_46.mp4,1,1,0.01300458908704681,0.006352917896629738,1425.1305000507273,0.36940001882612705
fast_47.mp4,1,1,0.013136305916983263,0.007486287497709526,1377.057000005152,0.22029998945072293
fast_48.mp4,1,1,0.011940717266892604,0.005934393749500864,1519.7592999902554,0.34090003464370966
fast_49.mp4,1,1,0.014410818163049515,0.007301146442844909,1570.3068999573588,0.16419996973127127
fast_5.mp4,1,1,0.012687534282060124,0.005100363314122274,1420.2458999934606,0.20539999241009355
fast_50.mp4,1,1,0.011522826501293363,0.00503550570604125,1452.958200010471,0.5253999843262136
fast_51.mp4,1,1,0.01199123939486601,0.004655084011124978,1572.6493999827653,0.29799999902024865
fast_52.mp4,1,1,0.01205294552666953,0.007398481899277103,1506.3330000266433,0.57790003484115
fast_53.mp4,1,1,0.012286744610094288,0.007851075061133951,1556.282299978193,0.1466000103391707
fast_54.mp4,1,1,0.01144363877898789,0.005009435725246752,1452.8292000177316,0.4058999475091696
fast_55.mp4,1,1,0.013716063413793392,0.005810303922113958,1400.7416000240482,0.3983000060543418
fast_56.mp4,1,1,0.01181019068942577,0.006118002991892698,1456.67919999687,0.1507000415585935
fast_57.mp4,1,1,0.01195215369912098,0.005156392877380764,1482.0746000041254,0.30509999487549067
fast_58.mp4,1,1,0.013091716204251974,0.006996971441644154,1556.0841000406072,0.23030000738799572
fast_59.mp4,1,1,0.013590091745773662,0.006253288458144263,1482.1376000181772,0.15789997996762395
fast_6.mp4,1,1,0.012464009481510817,0.005920936105556213,1521.0456000058912,0.4140000091865659
fast_60.mp4,1,1,0.01207319201280976,0.0057568822069907506,1395.3812000108883,0.15430001076310873
fast_61.mp4,1,1,0.014497748877201903,0.006183352019637489,1458.627299987711,0.34550001146271825
fast_62.mp4,1,1,0.012971003714455125,0.006557738025617309,1374.0958999842405,0.375000003259629
fast_63.mp4,1,1,0.0125346093841627,0.006175620047316752,1549.807699979283,0.40600000647827983
fast_64.mp4,1,1,0.013829777665258598,0.006435534339214064,1403.5944999777712,0.44790003448724747
fast_65.mp4,1,1,0.012833014000308198,0.006769180757866327,1435.3777999640442,0.30909996712580323
fast_66.mp4,1,1,0.011358800284559234,0.004706546486850472,1480.5166000151075,0.23870001314207911
fast_67.mp4,1,1,0.012863604458378147,0.004895719309848436,1465.0442999554798,0.4501999937929213
fast_68.mp4,1,1,0.012623602014976013,0.0071390863817161485,1424.445700016804,0.17449998995289207
fast_69.mp4,1,1,0.012568750821669406,0.006382764332515891,1402.434399991762,0.2251000260002911
fast_7.mp4,1,1,0.014550469244908793,0.007848412302182832,1426.312700030394,0.19320001592859626
fast_70.mp4,1,1,0.012018425339016666,0.005951230084369042,1439.5302000339143,0.5129000055603683
fast_71.mp4,1,1,0.01273462979538837,0.0058651010478742455,1480.6867000297643,0.2503999858163297
fast_72.mp4,1,1,0.01246112610649187,0.005355836446258377,1401.342700002715,0.16629998572170734
fast_73.mp4,1,1,0.012909876795262521,0.0057569972447190036,1381.451900000684,0.5655999993905425
fast_74.mp4,1,1,0.012676726038427712,0.006743204045882835,1537.3175999848172,0.41930004954338074
fast_75.mp4,1,1,0.012774664891053293,0.0063352823350479835,1490.0176000082865,0.19829999655485153
fast_76.mp4,1,1,0.011830004600257295,0.00516468530609693,1492.3067000345327,0.4467000253498554
fast_77.mp4,1,1,0.012394103252169872,0.005937281868705928,1402.9668999719433,0.16150000737980008
fast_78.mp4,1,1,0.012690172380050761,0.0067048909234579766,1478.277399961371,0.4389999667182565
fast_79.mp4,1,1,0.013784955299089715,0.00631066639260573,1401.6968000214547,0.5579999997280538
fast_8.mp4,1,1,0.012013915418965921,0.00569101194251029,1447.156999958679,0.5095000378787518
fast_80.mp4,1,1,0.011850713863093035,0.00547127969354042,1424.3927000206895,0.21169998217374086
fast_81.mp4,1,1,0.013269830849902872,0.00596879710376267,1439.5253999973647,0.5983999581076205
fast_82.mp4,1,1,0.013198608526691299,0.007139598251892924,1515.4206999577582,0.5717999883927405
fast_83.mp4,1,1,0.013154255709384973,0.007306745683682342,1522.529699956067,0.3597000031732023
fast_84.mp4,1,1,0.012358055155714977,0.006189725380531031,1405.7512999861501,0.48430002061650157
fast_85.mp4,1,1,0.01189369852917444,0.0053058906214893215,1408.7441000156105,0.5712999845854938
fast_86.mp4,1,1,0.013081964291242882,0.006478800191955006,1410.530799999833,0.19599997904151678
fast_87.mp4,1,1,0.012826222384191595,0.006565821561407902,1369.6462999796495,0.43319998076185584
fast_88.mp4,1,1,0.010685651966026655,0.005341400180828953,1488.7749999761581,0.3108000382781029
fast_89.mp4,1,1,0.012163682403824082,0.005725224550041895,1351.891300000716,0.5682000191882253
fast_9.mp4,1,1,0.01277422587567622,0.008698073813020573,1516.554600035306,0.3225000109523535
fast_90.mp4,1,1,0.012235166257381578,0.006666128252755562,1419.4625000236556,0.1453000004403293
fast_91.mp4,1,1,0.011070741045189765,0.004726351656165546,1469.3303999956697,0.47830003313720226
fast_92.mp4,1,1,0.014094336250178037,0.009052152588395602,1453.4266000264324,0.14890002785250545
fast_93.mp4,1,1,0.01364335541788818,0.006415081895666606,1351.6840999945998,0.18149998504668474
fast_94.mp4,1,1,0.011330199717658865,0.0054970367379936595,1339.4912999938242,0.1881999778561294
fast_95.mp4,1,1,0.012814267879566726,0.005727429315167032,1500.9456999832764,0.4434000002220273
fast_96.mp4,1,1,0.011511170144859513,0.006083312816156353,1425.1937000080943,0.44029997661709785
fast_97.mp4,1,1,0.012568234621422812,0.00577882247380247,1483.4007999743335,0.15219999477267265
fast_98.mp4,1,1,0.011853827239516484,0.006542782883139491,1565.7941999961622,0.5559999844990671
fast_99.mp4,1,1,0.011711867694440213,0.00785505076158097,1502.7866999735124,0.2666999935172498
slow_1.mp4,0,0,0.003955938036573776,0.0015074079084730423,1489.7160999826156,0.4618000239133835
slow_10.mp4,0,0,0.005035796747293224,0.0022663929652019304,1404.986000037752,0.14349998673424125
slow_100.mp4,0,0,0.0032263088004805263,0.0014866276421593434,1473.1756999972276,0.21129997912794352
slow_11.mp4,0,0,0.005112496878221602,0.0018816939003516644,1484.9389999872074,0.4422999918460846
slow_12.mp4,0,0,0.0029947553966358396,0.0010630627240320132,1431.9299000198953,0.5248999805189669
slow_13.mp4,0,0,0.0031270351274078814,0.001087694604164173,1422.4884000141174,0.2022999688051641
slow_14.mp4,0,0,0.004503315758898772,0.001788046620657352,1439.6401999983937,0.20150002092123032
slow_15.mp4,0,0,0.004838177511193926,0.0020246464684868957,1491.2414000136778,0.1412000274285674
slow_16.mp4,0,0,0.003282252376716317,0.0010859063879627344,1451.6235999763012,0.5179000436328351
slow_17.mp4,0,0,0.0034379392041874552,0.00147100545630333,1402.8474999940954,0.5763999652117491
slow_18.mp4,0,0,0.00405601011559046,0.0026173045395153968,1429.6804000041448,0.38919999497011304
slow_19.mp4,0,0,0.004547193930155972,0.0016860277508317944,1409.533299971372,0.5576999974437058
slow_2.mp4,0,0,0.0033514413815870243,0.0013871294780483981,1486.1840999801643,0.3754999488592148
slow_20.mp4,0,0,0.0038588549989096487,0.0014401593949798282,1476.8340000300668,0.14810002176091075
slow_21.mp4,0,0,0.003701746480124137,0.0012851714085580187,1489.1076000058092,0.14059996465221047
slow_22.mp4,0,0,0.0037968435678015435,0.0013542529731675774,1500.5556999822147,0.520500005222857
slow_23.mp4,0,0,0.004356510718301415,0.0017124341294470517,1473.2073999475688,0.44249999336898327
slow_24.mp4,0,0,0.004972411800413495,0.0014940436986180577,1481.7844000062905,0.43840002035722136
slow_25.mp4,0,0,0.003873022345734627,0.001441321308409073,1396.013799996581,0.14720001490786672
slow_26.mp4,0,0,0.0034822769035156233,0.001335530220763244,1385.3444000124,0.43999997433274984
slow_27.mp4,0,0,0.003561354400723796,0.001414059238115163,1484.263500024099,0.30529999639838934
slow_28.mp4,0,0,0.004034542475268603,0.001449540702874833,1449.8270999756642,0.4358000005595386
slow_29.mp4,0,0,0.005228203226468896,0.0016149237106061678,1353.493399976287,0.19450002582743764
slow_3.mp4,0,0,0.0045197069708054136,0.0020672912104762495,1403.7623000331223,0.18230004934594035
slow_30.mp4,0,0,0.004859376370446208,0.0020109723618015937,1483.1014000228606,0.14249997911974788
slow_31.mp4,0,0,0.003915197472684141,0.0018684077643221129,1404.8632000340149,0.4369000089354813
slow_32.mp4,0,0,0.00302039562689972,0.0010088422934965272,1325.6262999493629,0.291300006210804
slow_33.mp4,0,0,0.003817884786452375,0.001603496466462892,1485.0223999819718,0.22899999748915434
slow_34.mp4,0,0,0.00486996029181184,0.0019262872356252498,1268.4292999911122,0.17909996677190065
slow_35.mp4,0,0,0.004285997780719094,0.001225040945319371,1436.686799977906,0.1718999701552093
slow_36.mp4,0,0,0.0036645345746966975,0.001133488680628388,1298.4760999679565,0.1531000016257167
slow_37.mp4,0,0,0.0036967443788801647,0.0014967150338424644,1294.4488999783061,0.24330004816874862
slow_38.mp4,0,0,0.003730726478137692,0.0014205909505460189,1409.6214000019245,0.5673999548889697
slow_39.mp4,0,0,0.005541955741136669,0.0019402882704935979,1370.3591999947093,0.16120000509545207
slow_4.mp4,0,0,0.004244083777276123,0.0016297540311286387,1323.8886999897659,0.15259999781847
slow_40.mp4,0,0,0.00505627647461992,0.002026530323236056,1280.1615000353195,0.1531000016257167
slow_41.mp4,0,0,0.004255090197771986,0.0013392539581805838,1357.5388000463136,0.1506999833509326
slow_42.mp4,0,0,0.003329174340855115,0.0010958114313819075,1425.4648000351153,0.20429998403415084
slow_43.mp4,0,0,0.004384212854080851,0.0015729843968742786,1370.477300020866,0.31590001890435815
slow_44.mp4,0,0,0.0047118251263585,0.001682486287691134,1440.9284999710508,0.16729999333620071
slow_45.mp4,0,0,0.004957316474189431,0.0018485332154918085,1338.262700010091,0.31049997778609395
slow_46.mp4,0,0,0.004318831684961047,0.0019109975515506819,1397.3261999781244,0.7276000105775893
slow_47.mp4,0,0,0.00260195626169566,0.0010776320017534704,1416.0896000103094,0.43809995986521244
slow_48.mp4,0,0,0.003849761643617788,0.001861031331312109,1398.049799958244,0.3252000315114856
slow_49.mp4,0,0,0.005195216134007934,0.0020988576493679778,1386.3248999696225,0.5720999906770885
slow_5.mp4,0,0,0.002807449830309467,0.0012372542848886419,1270.932899962645,0.19950000569224358
slow_50.mp4,0,0,0.0038731322775430598,0.001992908585617946,1333.3824999863282,0.45359996147453785
slow_51.mp4,0,0,0.0036521286375880567,0.0013344644313266073,1380.1135999965481,0.18179998733103275
slow_52.mp4,0,0,0.0036280593678886825,0.0015094852444697197,1379.019599989988,0.15119998715817928
slow_53.mp4,0,0,0.0047606086582397825,0.001383232063718757,1322.007599985227,0.2880999818444252
slow_54.mp4,0,0,0.004018614012167895,0.0013204912624930057,1337.1183999697678,0.43830001959577203
slow_55.mp4,0,0,0.003231637826627031,0.001528301709097869,1342.3763999599032,0.27320004301145673
slow_56.mp4,0,0,0.002881264140623573,0.0011034190229990619,1308.479500003159,0.23629999486729503
slow_57.mp4,0,0,0.0048814553846635,0.0020542519447476638,1345.7440999918617,0.4458000184968114
slow_58.mp4,0,0,0.003923479782405285,0.0014713015262356065,1349.3157000048086,0.2549999626353383
slow_59.mp4,0,0,0.003603023331689412,0.0014593741345727113,1472.046600014437,0.4414000432007015
slow_6.mp4,0,0,0.004036348536700069,0.001488801943649418,1498.88580001425,0.15629996778443456
slow_60.mp4,0,0,0.0020404554355025624,0.0009010231569864615,1239.9571999558248,0.15400000847876072
slow_61.mp4,0,0,0.00414655807442224,0.0011430627370518987,1438.0090999766253,0.40120002813637257
slow_62.mp4,0,0,0.0031100325475261438,0.0011889968502764347,1291.6496000252664,0.43590000132098794
slow_63.mp4,0,0,0.002707393105849677,0.0010183794860052148,1362.607199989725,0.44299999717622995
slow_64.mp4,0,0,0.004463376237679739,0.0018627389433930656,1434.0587999904528,0.44049997813999653
slow_65.mp4,0,0,0.0034083088932813014,0.0010463312700166537,1322.0937000005506,0.1517999917268753
slow_66.mp4,0,0,0.002297720953031399,0.0007223854455684546,1474.9634999898262,0.19719998817890882
slow_67.mp4,0,0,0.004726876399613506,0.001505177128830375,1335.3155000368133,0.20710000535473228
slow_68.mp4,0,0,0.002892850723179844,0.0013057287757530808,1360.245899995789,0.16409996896982193
slow_69.mp4,0,0,0.002650424596470546,0.0009932258377880938,1434.4302999670617,0.1610000035725534
slow_7.mp4,0,0,0.004215268049595613,0.0016617008406002404,1494.7195999557152,0.1998000079765916
slow_70.mp4,0,0,0.004812818189465639,0.001884990050356765,1477.362199977506,0.44710002839565277
slow_71.mp4,0,0,0.0033450425220311526,0.0010459540611666993,1414.5969999954104,0.16820000018924475
slow_72.mp4,0,0,0.0025311186039093875,0.0008983782196232816,1442.9740000050515,0.36940001882612705
slow_73.mp4,0,0,0.004570533238514955,0.0013903449196522165,1423.2132000033744,0.43999997433274984
slow_74.mp4,0,0,0.0038402708569635125,0.001295365300199958,1498.9449999993667,0.4331000382080674
slow_75.mp4,0,0,0.002858723483695302,0.0013308711526720757,1515.2483000420034,0.18050003563985229
slow_76.mp4,0,0,0.002700813021733022,0.0011687177012803932,1445.4645999940112,0.4464000230655074
slow_77.mp4,0,0,0.004660943615552777,0.0023306428065909307,1387.2576999710873,0.14919997192919254
slow_78.mp4,0,0,0.003100426097245973,0.0011108435361153355,1485.0300999823958,0.44249999336898327
slow_79.mp4,0,0,0.002838891289685934,0.0011283945215396218,1381.9531999761239,0.18690002616494894
slow_8.mp4,0,0,0.0031796326009644483,0.0012607019749795027,1431.2254000105895,0.36940001882612705
slow_80.mp4,0,0,0.0036679201824174833,0.0012934948178109176,1385.1838000118732,0.24470000062137842
slow_81.mp4,0,0,0.0038444215146420657,0.000998165322069612,1478.6238000378944,0.26920001255348325
slow_82.mp4,0,0,0.0019033952714941425,0.0006144772808837213,1543.446000025142,0.2688000095076859
slow_83.mp4,0,0,0.0038657543601336507,0.0016000190909510586,1417.9708000156097,0.437400012742728
slow_84.mp4,0,0,0.003815617468829041,0.0016415188156596152,1253.7014999543317,0.23750000400468707
slow_85.mp4,0,0,0.0027213161693950844,0.0011159229683665017,1377.27709999308,0.41639996925368905
slow_86.mp4,0,0,0.002881789956215843,0.0008066269509822603,1378.8458000053652,0.15189999248832464
slow_87.mp4,0,0,0.00426452756505405,0.0016981207505082211,1420.9273000014946,0.16570003936067224
slow_88.mp4,0,0,0.0031856690754981636,0.0012445496290388364,1361.9647999876179,0.3428999916650355
slow_89.mp4,0,0,0.003134997504045785,0.0013716969431850376,1444.2292000167072,0.43489999370649457
slow_9.mp4,0,0,0.0030656711539381286,0.0012446054057793166,1385.4402999859303,0.4382999613881111
slow_90.mp4,0,0,0.00295579411748927,0.0011514090506165946,1567.5258000264876,0.3483999753370881
slow_91.mp4,0,0,0.004146082302730777,0.001357821559064595,1475.2896999707446,0.4411999834701419
slow_92.mp4,0,0,0.0032705651024079736,0.001373132786320487,1511.033100017812,0.4384999629110098
slow_93.mp4,0,0,0.003245075058723535,0.0014587480686506144,1453.26819998445,0.4316999693401158
slow_94.mp4,0,0,0.003128894619277117,0.0013952313374944662,1498.490199970547,0.20530004985630512
slow_95.mp4,0,0,0.004486658874792142,0.0016600147106716448,1325.642300012987,0.44430000707507133
slow_96.mp4,0,0,0.0030090923114453457,0.0011902450845692608,1496.3707000133581,0.3009000211022794
slow_97.mp4,0,0,0.003391435546640018,0.001431097584653981,1458.8589000049978,0.43840002035722136
slow_98.mp4,0,0,0.003062742455414665,0.0014263559473241259,1432.1914999745786,0.44549995800480247
slow_99.mp4,0,0,0.004427937940671262,0.0013175171369279963,1413.67330000503,0.4306999617256224
